student_id,school_id,local_id,age,female,f_col,gpa,private_component
474,2,66,16,1,1,2.7328411007109166,2.0419274280209327
475,2,67,14,0,0,2.457626632332481,1.5876235153626355
476,2,68,14,1,0,2.1110096887014,1.2347810978504148
477,2,69,16,1,1,3.0509565616663377,2.0415600379217396
478,2,70,15,1,1,2.321782861593349,1.6101059857908417
479,2,71,16,1,0,2.3308045099921255,1.6882299714419127
480,2,72,15,0,0,1.8440267397468142,1.2282707968602162
481,2,73,15,0,1,2.7481343583338,1.9751359316282482
482,2,74,14,0,0,2.0767607439080833,1.2468743282108632
483,2,75,16,0,1,1.5116430391845037,1.5116430391845037
484,2,76,16,0,1,1.7595957333956784,1.7595957333956784
485,2,77,13,0,0,1.0659708988201584,1.0659708988201584
486,2,78,16,1,0,2.9792718320234153,1.5884904875928925
487,2,79,14,1,1,2.3508473276335677,1.4305706799787714
488,2,80,15,0,0,2.1409009180345953,1.236597439532949
489,2,81,15,0,0,2.1207626104069557,1.0846557234028311
490,2,82,14,1,1,2.8567094476362707,1.8438521942726565
491,2,83,16,1,1,2.339185064385107,1.5539886621732335
492,2,84,14,0,0,2.0242487183037854,1.1751852099765525
493,2,85,13,0,0,1.96953673436714,1.3112032166248149
494,3,0,14,0,0,2.7886403576337226,1.5982183483654528
495,3,1,16,1,1,2.9019452602343025,1.8884610996707627
496,3,2,15,0,1,2.8258181963311797,1.8848645013354748
497,3,3,18,1,0,2.815217007786366,1.6639315129093226
498,3,4,16,0,1,2.8167008219462164,1.9317455138145443
499,3,5,15,1,0,2.394913868001337,1.6158099794643652
500,3,6,15,1,0,2.3914159476838455,1.3231112655401596
501,3,7,15,0,0,2.219489890634285,1.3560610293405482
502,3,8,16,1,0,2.592134752729394,1.713912266918899
503,3,9,13,0,1,2.2050008237310226,1.2511670440587392
504,3,10,15,0,1,2.871582767886258,1.8931242688288625
505,3,11,15,0,0,2.7857399060849266,1.6283509629047797
506,3,12,15,0,1,2.8501074976123952,1.9096352810785617
507,3,13,15,0,1,1.8223643674876948,1.8223643674876948
508,3,14,15,0,1,2.496928413563502,1.7741702831365318
509,3,15,16,1,1,2.23232160803538,2.23232160803538
510,3,16,14,0,1,2.434730880556693,1.8467124728506707
511,3,17,15,0,1,2.16188777910459,1.2133535542486897
512,3,18,13,0,0,2.0645537105998057,1.1528484690069893
513,3,19,13,0,1,2.5943167653846255,1.5934301027141422
514,3,20,15,1,1,3.451152572137462,2.3046178768500774
515,3,21,15,0,0,2.38083375795223,1.3947431000171568
516,3,22,16,0,1,1.5162970233710027,1.5162970233710027
517,3,23,18,1,0,2.2356101811458022,2.2356101811458022
518,3,24,15,1,0,2.5309071884722956,1.5783939027422615
519,3,25,15,0,1,2.811692258599237,1.6307809884634175
520,3,26,15,0,1,2.885601713613439,1.770231048995793
521,3,27,17,0,1,3.383540521915022,2.4670956571986338
522,3,28,17,0,1,3.4425021703671006,2.3627043933136926
523,3,29,15,0,0,2.430554391146759,1.5198561416293426
524,3,30,13,0,0,2.43468743040061,1.32635833538482
525,3,31,16,1,1,2.755626257581176,2.0252200284795077
526,3,32,14,0,1,2.84582197956446,1.8159520620270613
527,3,33,14,1,0,1.7629771643249637,1.7629771643249637
528,3,34,14,1,1,2.791740606301871,1.91164001184536
529,3,35,13,0,1,2.411254441422221,1.4033676583575216
530,3,36,15,0,1,2.832386493147774,1.8705450423607886
531,3,37,14,0,0,1.3383817217681093,1.3383817217681093
532,3,38,13,1,0,2.09701296184475,1.0464610375193253
533,3,39,16,0,0,1.9928203780914782,1.2899398839776717
534,3,40,13,1,0,2.365987181196191,1.3568479393386927
535,3,41,16,0,1,2.927463804335873,1.968498356759926
536,3,42,16,0,1,3.0134433634951483,1.8670265800815802
537,3,43,14,1,0,1.8274801007931645,1.8274801007931645
538,3,44,14,0,1,2.551320463334204,1.7085341961963443
539,3,45,14,0,0,1.914556307209879,1.4444489914698666
540,3,46,15,0,0,2.349412985547221,1.5134455876182826
541,3,47,16,1,1,2.46218126118813,2.46218126118813
542,3,48,16,0,1,3.071935240138821,1.9527051089404435
543,3,49,15,1,1,3.0567310120515194,2.1945679770924493
544,3,50,16,1,0,2.2558935207644213,1.6291635191971328
545,3,51,16,1,0,2.354433096666779,1.368230697635576
546,3,52,14,0,1,2.7069509513916485,1.8108932154386774
547,3,53,15,0,1,3.0934715814297227,2.1326426247173815
548,3,54,13,0,0,1.567024385800041,1.567024385800041
549,3,55,14,0,0,2.5598865770782906,1.6796467288295769
550,3,56,13,1,0,2.6548423421583394,1.8010426775297033
551,3,57,14,1,1,1.825424645365806,1.825424645365806
552,3,58,16,0,1,3.1440813767038764,2.056177337548028
553,3,59,17,0,1,2.9999775039711705,1.9287250029371439
554,3,60,15,0,0,1.389176674400541,1.389176674400541
555,3,61,14,1,0,2.433213839241689,1.3504600711112442
556,3,62,16,0,0,2.751187599626154,1.8262380162518712
557,3,63,14,0,0,2.315557685120773,1.4809451560397207
558,3,64,18,1,0,2.6256826833928177,1.7147599877787827
559,3,65,15,0,0,1.6727616737662507,1.6727616737662507
560,3,66,13,1,0,2.182690220787981,1.2127848421822696
561,3,67,14,1,1,2.7072141976247495,1.8478456994704777
562,3,68,16,0,0,2.8715724828297486,1.7324686631952786
563,3,69,16,1,0,2.8770801813660407,1.6730471723348561
564,3,70,16,0,0,2.430998879995595,1.5410932686872358
565,3,71,13,0,0,2.3621197435282957,1.1196576558953149
566,3,72,16,0,0,2.5825546998408826,1.614972107888389
567,3,73,14,1,1,3.1685616310505234,2.114326001062822
568,3,74,17,1,0,2.9328997251781628,1.8333000423217158
569,3,75,13,1,0,1.2758586253122903,1.2758586253122903
570,3,76,16,1,0,1.8688373997151881,1.8688373997151881
571,3,77,16,1,1,3.384962069261134,2.3633981064778813
572,3,78,14,0,0,2.1347958023827784,1.2614255939465513
573,3,79,15,0,0,2.5396603921409393,1.568311369388977
574,3,80,15,0,1,3.0985202257410442,2.147279900459461
575,3,81,13,0,1,1.5262521476200914,1.5262521476200914
576,3,82,18,0,1,3.2406572612175224,2.131783977310538
577,3,83,16,1,0,1.8389735731468142,1.8389735731468142
578,3,84,16,1,1,2.126273861642636,2.126273861642636
579,3,85,14,0,1,2.8978167068189293,1.9315648362681417
580,3,86,15,1,0,2.232030754737517,2.232030754737517
581,3,87,17,0,0,2.5521221169585964,1.8118221270406503
582,3,88,14,0,1,2.927192348461767,1.9691974341469565
583,3,89,15,1,0,2.367836112941421,1.538085282740639
584,3,90,16,0,0,2.850488333764076,1.6489909374865384
585,3,91,14,0,0,2.2769297430143434,1.318655279546675
586,3,92,15,0,0,2.4623803613104243,1.6003736889840134
587,3,93,16,0,0,2.528845465398712,1.4378733195343778
588,3,94,13,1,0,1.5037291490035285,1.5037291490035285
589,3,95,13,0,0,2.268926622454449,1.3827689334802884
590,3,96,13,1,0,2.779949368224165,1.5820992800715359
591,3,97,16,0,0,2.6304019105290304,1.7363663906427307
592,3,98,15,0,1,2.7144687922438053,1.6899132379064183
593,3,99,17,1,0,2.8199503963236,1.8189959953339891
594,3,100,15,1,0,3.001839747800993,1.9086446285006926
595,3,101,14,1,0,3.1571773584078215,1.753399947045368
596,3,102,15,1,0,2.5213613486279614,1.4852437650600065
597,3,103,16,1,1,2.8967352240522204,2.071378944180421
598,3,104,13,0,0,1.0932227753872574,1.0932227753872574
599,3,105,14,1,0,2.446088943401018,1.3906806629248525
600,3,106,15,1,0,2.3457202374885457,1.4943311967383306
601,3,107,15,0,0,1.1101028532413253,1.1101028532413253
602,3,108,14,1,0,2.2078011404329274,1.365541193995849
603,3,109,15,0,0,2.4049639005546006,1.2944958837540976
604,3,110,15,1,1,1.8423141928186524,1.8423141928186524
605,3,111,17,1,0,3.1327776367899327,1.9341578553429326
606,3,112,15,1,1,3.4446496473695754,2.2525312706252105
607,3,113,16,0,1,2.020066961699716,2.020066961699716
608,3,114,15,1,0,2.6656203290288767,1.8033080739229195
609,3,115,15,1,0,2.351784148060003,1.4767181574492503
610,3,116,15,0,1,2.286412644199068,1.4695581729054863
611,3,117,15,0,0,1.7079922466311328,1.7079922466311328
612,3,118,14,0,0,2.4676666331087938,1.4050240481995482
613,3,119,13,0,1,2.4478269352378765,1.48822729395259
614,3,120,15,0,1,3.035078352508643,1.9946591898808887
615,3,121,13,0,1,2.581808562088802,1.7378295326131936
616,3,122,16,0,0,2.364502326972344,1.2749133088319164
617,3,123,15,0,1,1.786557993096461,1.786557993096461
618,3,124,15,0,0,2.230266844759108,1.230477105149477
619,3,125,14,1,1,3.2163304725520807,2.094288316430666
620,3,126,14,0,0,2.1688358261045475,1.2440931236342916
621,3,127,13,0,0,2.29957842800918,1.2589921205197416
622,3,128,15,0,1,3.4590341799144264,2.326759703729045
623,3,129,15,0,1,2.5285695139821907,1.7882695240642446
624,3,130,14,0,1,1.8738767831969005,1.8738767831969005
625,3,131,16,1,1,3.092310599434854,2.171608000060301
626,3,132,16,0,0,2.40973230292176,1.5455159245000054
627,3,133,17,0,0,2.4171221787021753,1.419215149486322
628,3,134,14,1,0,1.8606144566162914,1.8606144566162914
629,3,135,16,0,1,2.129795046214766,2.129795046214766
630,3,136,13,0,1,1.565302706440731,1.565302706440731
631,3,137,16,0,0,1.9600613590437765,1.2487439946802517
632,3,138,15,1,0,2.6903393573555654,1.6429669514395633
633,3,139,14,1,0,2.802514511504355,1.3149660786263586
634,3,140,15,1,1,3.4584947762599865,2.4255434206347646
635,3,141,15,1,0,2.987011418614462,1.7766915527506295
636,3,142,17,0,0,1.5339804579944556,1.5339804579944556
637,3,143,16,0,0,3.0033187771235736,1.9527934945966585
638,3,144,18,1,1,3.1792580378748445,2.181630644265103
639,3,145,15,0,1,3.1738422849999752,2.2255739754541777
640,3,146,13,1,0,2.383875065273542,1.5718063873366241
641,3,147,15,0,0,2.1100628930400673,1.4269839701438185
642,3,148,13,1,1,2.71428026239003,1.988093799913778
643,3,149,14,0,1,2.992833627219569,1.8477867591079744
644,3,150,14,1,0,2.3964373843641136,1.5100650590214435
645,3,151,13,1,0,2.095819571188476,1.1477570898627012
646,3,152,17,1,0,2.5413561003620284,1.9079510042813048
647,3,153,16,0,0,1.5299590566005268,1.5299590566005268
648,3,154,15,1,0,2.878119917120894,1.7020694135718923
649,3,155,15,0,1,2.6468609283069693,1.6255436542788855
650,3,156,15,1,1,1.9431711854174059,1.9431711854174059
651,3,157,14,0,1,2.837279879490561,1.9011074181098264
652,3,158,15,1,0,1.500494309014835,1.500494309014835
653,3,159,14,1,1,3.225317421373485,2.2134819899793303
654,3,160,15,0,0,1.1937657131162354,1.1937657131162354
655,3,161,16,0,1,2.9782107355309604,1.832564926732304
656,3,162,16,1,0,2.98438243319633,1.9273909910624276
657,3,163,15,1,1,1.9345858767901623,1.9345858767901623
658,3,164,15,1,1,3.223367525406693,2.240290611997301
659,3,165,15,1,0,1.6222729721610374,1.6222729721610374
660,3,166,16,1,1,2.9505267585690858,1.9172971720867633
661,3,167,13,1,0,2.2011590959099747,1.2036538074019194
662,3,168,15,0,1,2.9336841487592453,1.6186219922008114
663,3,169,13,0,1,2.8011887389930417,1.7773839380522445
664,3,170,16,1,0,2.607338928081635,1.5759282278086157
665,3,171,16,0,1,2.9831611057143084,1.9653180129920909
666,3,172,14,1,0,2.206895593166089,1.2480456197426633
667,3,173,16,0,0,1.9853668698899645,1.3449281291892705
668,3,174,15,1,1,2.2179953736151043,2.2179953736151043
669,3,175,13,0,0,2.3363845281906386,1.2196103141471317
670,3,176,14,1,0,2.4595322399904576,1.5979685714087675
671,3,177,15,1,0,2.6708010843323033,1.8916971957953315
672,3,178,16,1,0,2.8704251361269084,1.9488081552974252
673,3,179,16,1,0,1.3334063612280225,1.3334063612280225
674,3,180,16,0,0,2.4018337890904076,1.7071664835710603
675,3,181,14,1,0,2.1634552994657037,1.41443087482609
676,3,182,15,0,0,2.664171997401528,1.6736443438825876
677,3,183,15,0,1,2.792811635839662,1.7254837863088093
678,3,184,15,1,0,2.5439507295274457,1.5599659190747697
679,3,185,15,1,0,2.416886635396998,1.3291161029018617
680,3,186,16,1,1,2.101411720013305,2.101411720013305
681,3,187,13,0,0,2.4114299137625412,1.3154705397099422
682,3,188,16,1,1,2.8703507655487384,2.201270712135824
683,3,189,15,0,1,1.8092875571261995,1.8092875571261995
684,3,190,16,1,1,3.5937574189818684,2.4579120685222913
685,3,191,15,1,0,3.174336222446457,1.9440207826204339
686,3,192,16,0,1,2.801950063359234,1.8895432332647266
687,3,193,14,1,0,1.8611868047592424,1.8611868047592424
688,3,194,16,0,1,2.7103592528014167,2.0204857244128682
689,3,195,16,0,0,3.1420803589261066,1.8093297078366957
690,3,196,14,0,0,2.0502322131829516,1.0355979794528247
691,3,197,17,0,1,3.297978377443861,2.237643061227457
692,3,198,17,1,0,2.677476053911441,1.5617009825957342
693,3,199,14,0,1,2.989350792827681,2.0550798396691397
694,3,200,17,0,1,2.9953992715495152,2.0419887706528326
695,3,201,14,0,0,2.639295102930044,1.7863325386535025
696,3,202,14,0,1,2.8749635405938845,1.850045274930764
697,3,203,15,0,0,2.1113503203118915,1.223757724326981
698,3,204,15,0,0,2.6848973630062645,1.6394032491527777
699,3,205,15,1,0,2.960176561385874,1.8064054657240565
700,3,206,14,1,1,3.198086712743165,2.1099493106095686
701,3,207,16,0,0,2.4741242221594284,1.4819664202777765
702,3,208,16,1,0,2.7458543817087655,1.7746370480458975
703,3,209,16,1,1,2.7947339556627604,2.7947339556627604
704,3,210,16,0,1,3.0609662871956287,1.9412814027920928
705,3,211,14,0,1,1.5248448309695184,1.5248448309695184
706,3,212,15,0,1,2.8694739810548358,1.7157273872031436
707,3,213,16,0,0,2.8591778101355683,1.8990652754691997
708,3,214,15,1,0,2.195758830392519,1.3970276747663593
709,3,215,14,1,0,2.550354403907158,1.642481192568554
710,3,216,15,1,0,2.792317233248089,1.747857416598033
711,3,217,13,1,0,2.6349073884926266,1.7678746343511351
712,3,218,14,1,1,1.9163942188770677,1.9163942188770677
713,3,219,18,1,1,3.197917825496784,2.349575601556655
714,3,220,16,0,1,2.2934162869905435,1.5211778853604243
715,3,221,17,1,0,1.920621541587508,1.920621541587508
716,3,222,15,0,1,3.118594940580696,2.067033666249769
717,3,223,15,0,0,2.4841556948442345,1.6577317323720024
718,3,224,15,1,0,3.0469194781248885,2.1508397292104577
719,3,225,15,1,0,2.73487788847763,1.8345526623920896
720,3,226,15,1,0,2.9437585217965494,1.8103300981157076
721,3,227,15,1,0,2.907573014097373,1.9504068304603785
722,3,228,16,1,1,3.27868654853867,2.2133522954731917
723,3,229,16,0,0,1.4027351771091232,1.4027351771091232
724,3,230,16,1,0,2.937994792244754,1.8182983098341405
725,3,231,15,0,0,2.2829489531479688,1.259572620725559
726,3,232,16,0,0,2.287951643949672,1.1981721504145881
727,3,233,14,1,1,3.303156372032598,2.16531288129483
728,4,0,13,1,1,2.451303400292807,1.6202990662184091
729,4,1,14,1,0,2.664420470846939,1.4793121394373587
730,4,2,15,0,1,1.4440223153327518,1.4440223153327518
731,4,3,17,1,0,1.4206171477163791,1.4206171477163791
732,4,4,14,0,1,2.4045518332425075,1.544308747622929
733,4,5,13,0,1,1.2848396735303167,1.2848396735303167
734,4,6,16,1,0,2.7123421700861097,1.6082470016859114
735,4,7,17,1,0,2.8938052599526025,1.8802805163230645
736,4,8,15,0,0,2.0340330191109226,1.2840388353193877
737,4,9,17,0,0,2.417870602974693,1.333805836095968
738,4,10,15,1,0,2.6817701411977963,1.7082353938200152
739,4,11,15,1,0,3.1730810240063496,2.1332224131913367
740,4,12,14,1,0,1.5659002841550176,1.5659002841550176
741,4,13,14,1,1,2.271537544789969,1.5852936717868988
742,4,14,16,0,1,2.9570603383204066,1.851453302551778
743,4,15,15,0,1,3.1060622512595364,2.0528750079605267
744,4,16,14,1,1,2.185356785895429,2.185356785895429
745,4,17,16,0,0,2.315329237943234,1.612425562494566
746,4,18,15,1,0,2.469045328771901,1.5504808610561187
747,4,19,15,1,1,1.9164735421628023,1.9164735421628023
748,4,20,16,0,1,2.813827643396136,1.8994355951396202
749,4,21,15,1,1,2.8949699876696795,1.8542475414992525
750,4,22,15,0,1,2.6440483216994983,1.6415041773888088
751,4,23,13,1,0,1.8428829491434149,1.8428829491434149
752,4,24,14,1,0,2.2173184657157528,1.189616928442365
753,4,25,14,1,0,2.4747808558514564,1.3468369436001986
754,4,26,17,1,0,1.8958397223214851,1.8958397223214851
755,4,27,13,0,1,2.621579390874146,1.6350735704129877
756,4,28,15,1,1,2.9715175986080364,1.974832744233927
757,4,29,15,1,1,3.1724548593965305,2.1258279352181626
758,4,30,17,0,1,2.8333507016490547,1.8856329345170357
759,4,31,14,1,0,2.4155526635447546,1.2714043705444893
760,4,32,15,1,0,2.909979029684437,1.905421924618555
761,4,33,14,1,1,1.8559181709723114,1.8559181709723114
762,4,34,14,1,0,2.6016478087636203,1.6080484254032088
763,4,35,16,1,0,2.6045139485044806,1.786865313409191
764,4,36,14,0,0,1.8874223559287198,1.1018195210496609
765,4,37,15,0,0,2.0089391632924998,1.0939000431773842
766,4,38,16,0,0,2.4039657668158956,1.345288413610815
767,4,39,15,1,1,2.8689048763302267,1.9416026732109075
768,4,40,15,1,1,2.505326707942586,1.890192339566819
769,4,41,15,1,0,2.925671790971676,1.7458311910873687
770,4,42,15,1,0,1.726536231657059,1.726536231657059
771,4,43,13,0,0,1.9246298525823653,1.089516271180381
772,4,44,17,0,1,3.3282234934555843,2.371258981481562
773,4,45,14,0,1,2.488756413984695,1.7513607779103044
774,4,46,17,0,0,2.342032733017181,1.4311103070110684
775,4,47,16,1,0,2.755948383288019,1.9281673392135943
776,4,48,15,0,0,2.5323262712236954,1.3231855512940824
777,4,49,14,1,0,2.763393781063129,1.689843922039486
778,4,50,17,0,1,2.9328019996697114,1.8736017724502994
779,4,51,16,1,1,2.9586834646885163,1.918365099997047
780,4,52,14,0,0,2.6186761163266516,1.3001851200431043
781,4,53,14,1,0,2.572688521037363,1.579390636601801
782,4,54,13,1,0,1.3581269136811323,1.3581269136811323
783,4,55,16,0,1,2.592214863618986,1.739685494093958
784,4,56,14,1,1,1.8935123348422425,1.8935123348422425
785,4,57,15,0,0,1.044891397921326,1.044891397921326
786,4,58,13,0,0,2.195404603217688,1.2024566557679388
787,4,59,14,1,0,2.626649116488764,1.5504412987844223
788,4,60,15,1,1,3.2188601714577465,2.3252864752317493
789,4,61,13,0,0,2.0856023340421177,1.1572329995258928
790,4,62,15,0,0,2.1674854650528133,1.0626897879648496
791,4,63,14,1,1,2.9362636839162395,1.8779695455419136
792,4,64,14,0,0,2.6098163575200566,1.421054781463286
793,4,65,14,0,1,2.3022549784738224,1.5970334652219593
794,4,66,14,0,0,2.130123961633697,1.1385321330565308
795,4,67,13,0,0,2.0504478946270046,1.201534500305492
796,4,68,18,1,1,3.149871340975354,2.133584200452065
797,4,69,15,1,0,2.481647470426507,1.4933247185630074
798,4,70,15,0,1,2.563672432857634,1.5395214107631754
799,4,71,15,1,0,2.5360413066894676,1.6240799899588305
800,4,72,13,0,0,1.9449439546933436,1.0749967227469979
801,4,73,16,1,0,2.301024457201142,1.4737109402877544
802,4,74,15,1,0,2.424751649499289,1.5451727527836518
803,4,75,16,0,0,2.306210951362585,1.157909614480419
804,4,76,16,0,0,2.5236786603002486,1.4653982176699394
805,4,77,14,0,1,2.380965651136507,1.447592936950491
806,4,78,14,0,0,2.939735760491067,1.521653833682572
807,4,79,18,0,1,2.8230148010662113,1.8867426943050665
808,4,80,17,0,1,2.6333856582455133,1.6663843251856627
809,4,81,13,0,0,2.519589181607552,1.2089177187200142
810,4,82,15,1,0,2.735638995316097,1.5072123226665182
811,4,83,17,1,1,3.1512144675199436,2.1868729965554534
812,4,84,16,1,0,2.411401635027482,1.3258361841238826
813,4,85,15,0,0,2.6255967665759328,1.504273277823663
814,4,86,16,0,1,2.5412486059186423,1.5937148088604762
815,4,87,16,0,1,2.5302701888132137,1.695755653124314
816,4,88,16,1,1,3.162209947799534,2.1281152313497502
817,4,89,14,0,1,2.576192680542878,1.662958756663783
818,4,90,14,1,1,3.097910520922319,2.1014748457690735
819,4,91,16,0,1,2.0306979370847578,1.2920935905506599
820,4,92,13,1,0,2.307729767194191,1.1676432089787154
821,4,93,15,0,0,2.2634919612318973,1.1619518876441632
822,4,94,14,1,1,2.8423950327875493,1.9228398284209196
823,4,95,15,0,1,1.9340477412957435,1.9340477412957435
824,4,96,17,1,0,2.9725938415453257,2.2697289568023016
825,4,97,15,1,0,2.436847561451717,1.603857108586233
826,4,98,17,0,0,2.3507383775629727,1.291621876867538
827,4,99,15,1,0,2.237511569922787,1.3450773131836191
828,4,100,16,1,1,2.779194796053358,2.026127123540082
829,4,101,17,0,0,2.622141175523841,1.715963064592782
830,4,102,15,1,0,2.6374796309076163,1.40593900398814
831,4,103,14,0,0,2.1833440318867257,1.0663091889477676
832,4,104,15,1,0,1.177083802142219,1.177083802142219
833,4,105,15,0,0,2.287479576733658,1.194947914075672
834,4,106,15,1,0,1.750738492024658,1.750738492024658
835,4,107,15,1,1,3.170290643768345,2.0701606004558393
836,4,108,14,1,0,2.4814147217665194,1.2218766851354137
837,4,109,16,1,0,2.709025652790844,1.725938485358952
838,4,110,15,1,1,1.823762670465561,1.823762670465561
839,4,111,14,0,0,2.2234607188467406,1.0793124258464755
